logz logzerr logvol nlive logl logwt insert_order
-1.892126160767923011e+03 4.424523005823712829e+00 -6.036666666666507197e+00 3.000000000000000000e+02 -1.860505610282229782e+03 -1.872247725627256159e+03 8.000000000000000444e-01
-1.872247725624928535e+03 9.104279569698569219e+00 -6.039999999999840163e+00 3.000000000000000000e+02 -1.859866889699484318e+03 -1.871612338377844026e+03 9.133333333333333304e-01
-1.871187246924594547e+03 5.410418405164858058e+00 -6.043333333333173130e+00 3.000000000000000000e+02 -1.850504590297689447e+03 -1.862253372309382485e+03 1.293333333333333224e+00
-1.862253240471893150e+03 4.509296083810164113e+00 -6.046666666666506096e+00 3.000000000000000000e+02 -1.849366438738048600e+03 -1.861118554083074969e+03 5.066666666666667096e-01
-1.860839769270075067e+03 3.314720570980694614e+00 -6.049999999999839062e+00 3.000000000000000000e+02 -1.842545958336511148e+03 -1.854301407014870847e+03 7.600000000000000089e-01
-1.854299961204417968e+03 3.266654552336125228e+00 -6.053333333333172028e+00 3.000000000000000000e+02 -1.835299141815612302e+03 -1.847057923827305331e+03 1.773333333333333428e+00
-1.847057208231591858e+03 2.663102976658957566e+00 -6.056666666666504995e+00 3.000000000000000000e+02 -1.835208373641189610e+03 -1.846970488986215969e+03 1.179999999999999938e+00
-1.846319761694307772e+03 8.228992402764020442e-01 -6.059999999999837961e+00 3.000000000000000000e+02 -1.831380032526172727e+03 -1.843145481204532416e+03 1.386666666666666714e+00
-1.843104508002701095e+03 1.267170255227176190e+00 -6.063333333333170927e+00 3.000000000000000000e+02 -1.809083776581129996e+03 -1.820852558592823016e+03 4.333333333333333481e-01
-1.820852558592606101e+03 1.130916118951512139e+01 -6.066666666666503893e+00 3.000000000000000000e+02 -1.803566201840459826e+03 -1.815338317185486176e+03 1.333333333333333315e-01
-1.815334296297564606e+03 8.482968823497872179e+00 -6.069999999999836859e+00 3.000000000000000000e+02 -1.800710729784682144e+03 -1.812486178463041824e+03 5.799999999999999600e-01
-1.812429842274265184e+03 2.026157950851371403e+00 -6.073333333333169826e+00 3.000000000000000000e+02 -1.799204793049872933e+03 -1.810983575061565944e+03 8.000000000000000444e-01
-1.810772141788431099e+03 1.406488369633030366e+00 -6.076666666666502792e+00 3.000000000000000000e+02 -1.774448299763893829e+03 -1.786230415108920170e+03 1.320000000000000062e+00
-1.786230415108898114e+03 6.825961833928963607e+00 -6.079999999999835758e+00 3.000000000000000000e+02 -1.769068286017137325e+03 -1.780853734695496996e+03 1.773333333333333428e+00
-1.780849122205990398e+03 3.125841975997215805e+00 -6.083333333333168724e+00 3.000000000000000000e+02 -1.766748423328378294e+03 -1.778537205340071296e+03 1.199999999999999956e+00
-1.778442739913975856e+03 4.043627344971107540e+00 -6.086666666666501690e+00 3.000000000000000000e+02 -1.764863678982302190e+03 -1.776655794327328522e+03 1.366666666666666696e+00
-1.776500954529579303e+03 1.737094212173968977e+00 -6.089999999999834657e+00 3.000000000000000000e+02 -1.751868086170306242e+03 -1.763663534848665904e+03 1.793333333333333224e+00
-1.763663532189295211e+03 6.743515961785105262e+00 -6.093333333333167623e+00 3.000000000000000000e+02 -1.747854475898713645e+03 -1.759653257910406637e+03 1.726666666666666572e+00
-1.759635291848651832e+03 5.162500497238264430e+00 -6.096666666666500589e+00 3.000000000000000000e+02 -1.746928971230503066e+03 -1.758731086575529389e+03 1.586666666666666670e+00
-1.758391146421093481e+03 5.522796972216235112e+00 -6.099999999999833555e+00 3.000000000000000000e+02 -1.746467960568321132e+03 -1.758273409246680785e+03 1.773333333333333428e+00
-1.757637398897937146e+03 1.291334462106872971e+00 -6.103333333333166522e+00 3.000000000000000000e+02 -1.733735100929588725e+03 -1.745543882941281936e+03 1.199999999999999956e-01
-1.745543877345619194e+03 6.062847450450606246e+00 -6.106666666666499488e+00 3.000000000000000000e+02 -1.725584986892189818e+03 -1.737397102237216359e+03 1.093333333333333268e+00
-1.737396812611159248e+03 6.783621852111750172e+00 -6.109999999999832454e+00 3.000000000000000000e+02 -1.713648457107407694e+03 -1.725463905785767565e+03 1.533333333333333437e+00
-1.725463899215198580e+03 1.050179789678016640e+01 -6.113333333333165420e+00 3.000000000000000000e+02 -1.711128685546975248e+03 -1.722947467558668450e+03 1.346666666666666679e+00
-1.722869814879805062e+03 9.932778010325542084e+00 -6.116666666666498386e+00 3.000000000000000000e+02 -1.697901364789179070e+03 -1.709723480134205602e+03 1.260000000000000009e+00
-1.709723478181580276e+03 1.331304432931198711e+01 -6.119999999999831353e+00 3.000000000000000000e+02 -1.695500080846358969e+03 -1.707325529524718831e+03 1.620000000000000107e+00
-1.707238522596292341e+03 4.579087174159413465e+00 -6.123333333333164319e+00 3.000000000000000000e+02 -1.694932269842008282e+03 -1.706761051853701474e+03 1.133333333333333276e-01
-1.706278409409839924e+03 1.621380349132864440e+00 -6.126666666666497285e+00 3.000000000000000000e+02 -1.673324320784080783e+03 -1.685156436129107306e+03 1.333333333333333315e-01
-1.685156436128436098e+03 1.129180538572578030e+01 -6.129999999999830251e+00 3.000000000000000000e+02 -1.668457697329325129e+03 -1.680293146007684982e+03 1.153333333333333321e+00
-1.680285450667148780e+03 8.068470023761223686e+00 -6.133333333333163218e+00 3.000000000000000000e+02 -1.666047069319009779e+03 -1.677885851330702963e+03 1.073333333333333250e+00
-1.677798981848159428e+03 9.321120198451360306e-01 -6.136666666666496184e+00 3.000000000000000000e+02 -1.666004719015073533e+03 -1.677846834360100047e+03 2.600000000000000089e-01
-1.677129474718012943e+03 9.942929410005879598e-01 -6.139999999999829150e+00 3.000000000000000000e+02 -1.660366073187275788e+03 -1.672211521865635632e+03 1.293333333333333224e+00
-1.672204234395317826e+03 3.247814886604181606e+00 -6.143333333333162116e+00 3.000000000000000000e+02 -1.660342365320863792e+03 -1.672191147332556966e+03 6.666666666666666297e-01
-1.671504522274628698e+03 2.650550728615170826e+00 -6.146666666666495082e+00 3.000000000000000000e+02 -1.654325477891033870e+03 -1.666177593236060375e+03 1.939999999999999947e+00
-1.666172746033919339e+03 4.164645628642412056e+00 -6.149999999999828049e+00 3.000000000000000000e+02 -1.653428956123017088e+03 -1.665284404801376922e+03 1.186666666666666758e+00
-1.664939866964744397e+03 4.877634936084628059e+00 -6.153333333333161015e+00 3.000000000000000000e+02 -1.653414925608946533e+03 -1.665273707620639698e+03 1.333333333333333419e-02
-1.664399773130313406e+03 4.950553993314369627e+00 -6.156666666666493981e+00 3.000000000000000000e+02 -1.650988704201030032e+03 -1.662850819546056528e+03 1.446666666666666767e+00
-1.662658159788349622e+03 3.942385153894877980e+00 -6.159999999999826947e+00 3.000000000000000000e+02 -1.647476569539232969e+03 -1.659342018217592795e+03 3.533333333333333326e-01
-1.659306368686646010e+03 4.901293951629367207e+00 -6.163333333333159914e+00 3.000000000000000000e+02 -1.646461796405710402e+03 -1.658330578417403558e+03 1.253333333333333410e+00
-1.658010747897911642e+03 3.399706088447911334e+00 -6.166666666666492880e+00 3.000000000000000000e+02 -1.623379953871240332e+03 -1.635252069216266818e+03 1.753333333333333410e+00
-1.635252069216136078e+03 9.931444979597470635e+00 -6.169999999999825846e+00 3.000000000000000000e+02 -1.619555688643724352e+03 -1.631431137322084169e+03 9.266666666666666385e-01
-1.631409466464521984e+03 9.811157246007068622e+00 -6.173333333333158812e+00 3.000000000000000000e+02 -1.613685256008980105e+03 -1.625564038020673252e+03 1.413333333333333330e+00
-1.625561149102699801e+03 2.890372653007139192e+00 -6.176666666666491778e+00 3.000000000000000000e+02 -1.604471204762088064e+03 -1.616353320107114541e+03 6.866666666666666474e-01
-1.616353219860686067e+03 4.386021530239115229e+00 -6.179999999999824745e+00 3.000000000000000000e+02 -1.602456439528525380e+03 -1.614341888206885187e+03 3.466666666666666785e-01
-1.614216304240528643e+03 3.321042415870523179e+00 -6.183333333333157711e+00 3.000000000000000000e+02 -1.600175038816382767e+03 -1.612063820828075905e+03 1.913333333333333330e+00
-1.611953895034554989e+03 4.042769757539287134e+00 -6.186666666666490677e+00 3.000000000000000000e+02 -1.592712359945709068e+03 -1.604604475290735536e+03 1.833333333333333259e+00
-1.604603832532012348e+03 4.719318420187001983e+00 -6.189999999999823643e+00 3.000000000000000000e+02 -1.589552422781492851e+03 -1.601447871459852649e+03 9.733333333333333837e-01
-1.601406156319891579e+03 1.217994342692363841e+00 -6.193333333333156610e+00 3.000000000000000000e+02 -1.585320061771821202e+03 -1.597218843783514330e+03 1.293333333333333224e+00
-1.597203770907497301e+03 2.369000939598921551e+00 -6.196666666666489576e+00 3.000000000000000000e+02 -1.582135275220795165e+03 -1.594037390565821624e+03 3.933333333333333126e-01
-1.593996099005974656e+03 3.041659871756489331e+00 -6.199999999999822542e+00 3.000000000000000000e+02 -1.578653056933059588e+03 -1.590558505611419378e+03 1.733333333333333393e-01
-1.590526869409919072e+03 3.482417956566347339e+00 -6.203333333333155508e+00 3.000000000000000000e+02 -1.572302497734447570e+03 -1.584211279746140690e+03 1.860000000000000098e+00
-1.584209473479030294e+03 5.423013555567893107e+00 -6.206666666666488474e+00 3.000000000000000000e+02 -1.563699229991576658e+03 -1.575611345336603108e+03 1.693333333333333357e+00
-1.575611160902875781e+03 4.384257027840512855e+00 -6.209999999999821441e+00 3.000000000000000000e+02 -1.561723553601222875e+03 -1.573639002279582655e+03 5.866666666666666696e-01
-1.573508714514018948e+03 2.561742861665983639e+00 -6.213333333333154407e+00 3.000000000000000000e+02 -1.556609330205481911e+03 -1.568528112217175021e+03 6.999999999999999556e-01
-1.568521265783998615e+03 2.398657239552416609e+00 -6.216666666666487373e+00 3.000000000000000000e+02 -1.556592364360364627e+03 -1.568514479705391068e+03 6.066666666666666874e-01
-1.567824719807788142e+03 2.487980866465374863e+00 -6.219999999999820339e+00 3.000000000000000000e+02 -1.554829929362713074e+03 -1.566755378041072845e+03 7.800000000000000266e-01
-1.566460297625454359e+03 1.057962085105371930e+00 -6.223333333333153305e+00 3.000000000000000000e+02 -1.551860682168032099e+03 -1.563789464179725201e+03 5.466666666666666341e-01
-1.563722558589136042e+03 1.440898490593770509e+00 -6.226666666666486272e+00 3.000000000000000000e+02 -1.541669972992444627e+03 -1.553602088337471059e+03 9.733333333333333837e-01
-1.553602048091086090e+03 4.970339953979159731e+00 -6.229999999999819238e+00 3.000000000000000000e+02 -1.540594940534385387e+03 -1.552530389212745149e+03 2.200000000000000011e-01
-1.552235900374190123e+03 5.442356325320470312e+00 -6.233333333333152204e+00 3.000000000000000000e+02 -1.505299750428400330e+03 -1.517238532440093422e+03 4.199999999999999845e-01
-1.517238532440093422e+03 1.932676844269554195e+01 -6.236666666666485170e+00 3.000000000000000000e+02 -1.491486775853645440e+03 -1.503428891198671863e+03 1.879999999999999893e+00
-1.503428890192785730e+03 1.659475278237161078e+01 -6.239999999999818137e+00 3.000000000000000000e+02 -1.491242165691694254e+03 -1.503187614370054007e+03 2.333333333333333370e-01
-1.502607845930209123e+03 5.804345681878582575e+00 -6.243333333333151103e+00 3.000000000000000000e+02 -1.488462823713985472e+03 -1.500411605725678555e+03 2.000000000000000042e-02
-1.500306146729124066e+03 4.273199009933618342e+00 -6.246666666666484069e+00 3.000000000000000000e+02 -1.487881905737493071e+03 -1.499834021082519484e+03 1.493333333333333401e+00
-1.499349328894453038e+03 1.579938919538916409e+00 -6.249999999999817035e+00 3.000000000000000000e+02 -1.485798603006098574e+03 -1.497754051684458318e+03 9.266666666666666385e-01
-1.497569356041350375e+03 2.238276888660613029e+00 -6.253333333333150001e+00 3.000000000000000000e+02 -1.484818004139369123e+03 -1.496776786151062197e+03 1.173333333333333339e+00
-1.496403376051340956e+03 1.541632762905203347e+00 -6.256666666666482968e+00 3.000000000000000000e+02 -1.476009489048961314e+03 -1.487971604393987718e+03 1.213333333333333375e+00
-1.487971386582491505e+03 4.636644544859882089e+00 -6.259999999999815934e+00 3.000000000000000000e+02 -1.475981242560751525e+03 -1.487946691239111260e+03 1.526666666666666616e+00
-1.487265815499680457e+03 2.541848438462920967e+00 -6.263333333333148900e+00 3.000000000000000000e+02 -1.471492130776231988e+03 -1.483460912787925054e+03 4.133333333333333304e-01
-1.483438895592214749e+03 3.798687109688760000e+00 -6.266666666666481866e+00 3.000000000000000000e+02 -1.468840088658941795e+03 -1.480812204003968191e+03 1.286666666666666625e+00
-1.480742381975442413e+03 4.125165393826459415e+00 -6.269999999999814833e+00 3.000000000000000000e+02 -1.461872439634823650e+03 -1.473847888313183375e+03 1.639999999999999902e+00
-1.473846875476333935e+03 6.658510817789654368e+00 -6.273333333333147799e+00 3.000000000000000000e+02 -1.458347798359787021e+03 -1.470326580371480077e+03 3.133333333333333526e-01
-1.470297419025379213e+03 7.347609478370882741e+00 -6.276666666666480765e+00 3.000000000000000000e+02 -1.457243672195683303e+03 -1.469225787540709689e+03 5.333333333333333259e-01
-1.468931291714293593e+03 7.810526215489367097e+00 -6.279999999999813731e+00 3.000000000000000000e+02 -1.449097869405522715e+03 -1.461083318083882432e+03 1.360000000000000098e+00
-1.461082927617573887e+03 9.561779090836839856e+00 -6.283333333333146697e+00 3.000000000000000000e+02 -1.443298612051061582e+03 -1.455287394062754629e+03 4.866666666666666918e-01
-1.455284357570171778e+03 5.995922209940987457e+00 -6.286666666666479664e+00 3.000000000000000000e+02 -1.425561845273333347e+03 -1.437553960618359724e+03 1.573333333333333250e+00
-1.437553960598417007e+03 1.042587202177474914e+01 -6.289999999999812630e+00 3.000000000000000000e+02 -1.419356676079043154e+03 -1.431352124757402862e+03 1.340000000000000080e+00
-1.431350101098041250e+03 1.101902188602720223e+01 -6.293333333333145596e+00 3.000000000000000000e+02 -1.419225484267306229e+03 -1.431224266278999266e+03 1.606666666666666687e+00
-1.430592058512249423e+03 3.148710051092360906e+00 -6.296666666666478562e+00 3.000000000000000000e+02 -1.417251607821825246e+03 -1.429253723166851614e+03 1.253333333333333410e+00
-1.429020802040852459e+03 1.376838200922823052e+00 -6.299999999999811529e+00 3.000000000000000000e+02 -1.408576088026738262e+03 -1.420581536705097960e+03 9.799999999999999822e-01
-1.420581320519534756e+03 4.495382149515374515e+00 -6.303333333333144495e+00 3.000000000000000000e+02 -1.408338565019309044e+03 -1.420347347031002073e+03 1.020000000000000018e+00
-1.419764359197463364e+03 4.556194958311564847e+00 -6.306666666666477461e+00 3.000000000000000000e+02 -1.403764071611981535e+03 -1.415776186957007894e+03 7.800000000000000266e-01
-1.415757823052344747e+03 1.439273458959434482e+00 -6.309999999999810427e+00 3.000000000000000000e+02 -1.399571497856827364e+03 -1.411586946535187053e+03 1.553333333333333233e+00
-1.411571625777769214e+03 2.327948362243101421e+00 -6.313333333333143393e+00 3.000000000000000000e+02 -1.399454834918179813e+03 -1.411473616929872833e+03 2.000000000000000111e-01
-1.410828273936743926e+03 1.794187034025726213e+00 -6.316666666666476360e+00 3.000000000000000000e+02 -1.390358407449045444e+03 -1.402380522794071794e+03 6.933333333333333570e-01
-1.402380308435060215e+03 4.031400553052995939e+00 -6.319999999999809326e+00 3.000000000000000000e+02 -1.388345924247750645e+03 -1.400371372926110325e+03 1.879999999999999893e+00
-1.400245505871823525e+03 4.063545264758684716e+00 -6.323333333333142292e+00 3.000000000000000000e+02 -1.387929404896842925e+03 -1.399958186908535936e+03 7.199999999999999734e-01
-1.399398415486242357e+03 4.308285142627826581e+00 -6.326666666666475258e+00 3.000000000000000000e+02 -1.382427028037404170e+03 -1.394459143382430511e+03 1.313333333333333242e+00
-1.394452009084092424e+03 5.739703515026886471e+00 -6.329999999999808225e+00 3.000000000000000000e+02 -1.374630221970095818e+03 -1.386665670648455489e+03 1.946666666666666767e+00
-1.386665255363687493e+03 7.686122029239201403e+00 -6.333333333333141191e+00 3.000000000000000000e+02 -1.370743380809877408e+03 -1.382782162821570410e+03 1.746666666666666590e+00
-1.382761784810541485e+03 2.005590992281538032e+00 -6.336666666666474157e+00 3.000000000000000000e+02 -1.370070345360662714e+03 -1.382112460705689045e+03 7.933333333333333348e-01
-1.381692173493545397e+03 2.216462573817818082e+00 -6.339999999999807123e+00 3.000000000000000000e+02 -1.369781896740355478e+03 -1.381827345418715140e+03 3.666666666666666408e-01
-1.381064330081066601e+03 1.014224683220437129e+00 -6.343333333333140089e+00 3.000000000000000000e+02 -1.368918979702477827e+03 -1.380967761714170820e+03 9.599999999999999645e-01
-1.380321733488529389e+03 8.955188968777545444e-01 -6.346666666666473056e+00 3.000000000000000000e+02 -1.364990809153639702e+03 -1.377042924498666025e+03 1.333333333333333259e+00
